lg_country_code,city_name,zone_name,created_date_local,promised_delivery_time_bucket_min,gross_orders,successful_orders,distance_order_count,surge_multiplier,mean_delay,cvr,healthy_vendor_availability_sessions
no,Oslo,Jessheim,2025-07-02,27.0,24,24,4581.5,0,9.3602659751772013,0.1981981981981982,0.91752577319587625
no,Oslo,Jessheim,2025-07-02,28.0,3,3,6263.666666666667,0,10.719361903750116,0.13043478260869565,0.95238095238095233
no,Oslo,Jessheim,2025-07-02,29.0,4,4,3518.25,0,9.1426342188370917,0.14814814814814814,0.84
no,Oslo,Jessheim,2025-07-02,30.0,11,11,6297.272727272727,0,10.046338850697506,0.21666666666666667,0.94230769230769229
no,Oslo,Jessheim,2025-07-02,31.0,6,6,5795.666666666667,0,13.277502303751492,0.05128205128205128,0.88571428571428568
no,Oslo,Jessheim,2025-07-02,32.0,17,17,3673.705882352941,0.15619195,13.226158408973737,0.18548387096774194,0.8771929824561403
no,Oslo,Jessheim,2025-07-02,33.0,3,3,4667.666666666667,0,11.018673634292957,0.1,0.94117647058823528
no,Oslo,Jessheim,2025-07-02,35.0,6,6,3841.3333333333335,0,11.249969803304415,0.23076923076923078,0.96875
no,Oslo,Jessheim,2025-07-02,36.0,2,2,8486.5,0,14.888374661767855,0.12,0.95833333333333337
no,Oslo,Jessheim,2025-07-02,38.0,16,15,5196.2,0.170994994,16.051257653793684,0.2153846153846154,0.93548387096774188
no,Oslo,Jessheim,2025-07-02,39.0,2,2,6474.0,0,14.70681719477734,0.15151515151515152,0.9
no,Oslo,Jessheim,2025-07-02,41.0,7,6,6437.5,0,13.865844959547776,0.10526315789473684,0.82857142857142863
no,Oslo,Jessheim,2025-07-02,45.0,3,3,4356.333333333333,0.264012572,19.83434847569217,0.20833333333333334,0.5
no,Oslo,Jessheim,2025-07-02,57.0,3,3,14597.333333333334,0,19.053736122381995,0.125,0.7857142857142857
no,Oslo,Jessheim,2025-07-03,,1,0,,,0.0,1.0,1.0
no,Oslo,Jessheim,2025-07-03,11.0,2,2,869.5,0,3.0213935297093113,0.20512820512820512,1.0
no,Oslo,Jessheim,2025-07-03,12.0,2,2,1026.5,0,3.5885964480687464,0.058823529411764705,1.0
no,Oslo,Jessheim,2025-07-03,13.0,1,1,328.0,0,4.6568240486892822,0.14285714285714285,0.875
no,Oslo,Jessheim,2025-07-03,14.0,2,2,1031.5,0,7.4834158744643329,0.11538461538461539,0.91304347826086951
no,Oslo,Jessheim,2025-07-03,17.0,3,3,1814.6666666666667,0,8.3748385459847139,0.076923076923076927,0.92307692307692313
no,Oslo,Jessheim,2025-07-03,19.0,3,3,1467.0,0,8.3737791249900368,0.10526315789473684,0.92307692307692313
no,Oslo,Jessheim,2025-07-03,20.0,6,6,2455.1666666666665,0,6.2654521985428993,0.19444444444444445,0.98484848484848486
no,Oslo,Jessheim,2025-07-03,21.0,1,1,4818.0,,3.3869197032054048,0.125,1.0
no,Oslo,Jessheim,2025-07-03,22.0,12,12,3815.5833333333335,0,6.8395356433605148,0.042857142857142858,0.95
no,Oslo,Jessheim,2025-07-03,23.0,10,10,2392.5,0,10.277654152259361,0.21153846153846154,0.95744680851063835
no,Oslo,Jessheim,2025-07-03,24.0,11,11,2326.181818181818,0,10.407292245669167,0.22727272727272727,0.9285714285714286
no,Oslo,Jessheim,2025-07-03,25.0,20,20,3355.45,0,10.114691466473751,0.22935779816513763,0.978021978021978
no,Oslo,Jessheim,2025-07-03,26.0,21,21,4164.2857142857147,0,9.9966439832473437,0.16101694915254236,0.93203883495145634
no,Oslo,Jessheim,2025-07-03,27.0,6,6,4684.5,0,11.234046088392763,0.065217391304347824,0.90909090909090906
no,Oslo,Jessheim,2025-07-03,29.0,16,15,5023.2666666666664,0,10.593526678638733,0.19444444444444445,0.92307692307692313
no,Oslo,Jessheim,2025-07-03,31.0,2,2,8228.5,0,9.070299517842388,0.15625,0.8666666666666667
no,Oslo,Jessheim,2025-07-03,32.0,2,2,4655.5,0,10.90925503170798,0.0,0.8928571428571429
no,Oslo,Jessheim,2025-07-03,33.0,7,7,3385.1428571428573,0,13.935077302664324,0.33333333333333331,0.92
no,Oslo,Jessheim,2025-07-03,34.0,6,6,6654.5,0,9.8527303329659226,0.18181818181818182,1.0
no,Oslo,Jessheim,2025-07-03,35.0,5,5,6288.4,0,17.612041756368615,0.1,0.896551724137931
no,Oslo,Jessheim,2025-07-03,40.0,2,2,4742.5,0,1.4221534051040285,0.25,1.0
no,Oslo,Jessheim,2025-07-04,,3,2,2342.0,,0.0,0.071428571428571425,1.0
no,Oslo,Jessheim,2025-07-04,10.0,1,1,240.0,0,4.2603611319587884,0.0,0.84615384615384615
no,Oslo,Jessheim,2025-07-04,14.0,3,3,1040.0,0,6.4848310856717495,0.21739130434782608,0.90476190476190477
no,Oslo,Jessheim,2025-07-04,15.0,3,3,1422.6666666666667,0,0.15532137279079,0.19047619047619047,1.0
no,Oslo,Jessheim,2025-07-04,16.0,4,4,1247.25,0,5.2732406062530712,0.093023255813953487,0.97435897435897434
no,Oslo,Jessheim,2025-07-04,17.0,2,2,904.5,0,7.4216488661075593,0.15384615384615385,0.92307692307692313
no,Oslo,Jessheim,2025-07-04,18.0,7,7,2035.4285714285713,0,4.71332712115175,0.14606741573033707,0.948051948051948
no,Oslo,Jessheim,2025-07-04,19.0,3,3,2663.0,0,5.5959958953788638,0.25,1.0
no,Oslo,Jessheim,2025-07-04,20.0,5,5,1311.8,0,9.17090359119537,0.15384615384615385,1.0
no,Oslo,Jessheim,2025-07-04,21.0,18,18,2394.7222222222222,0,8.7507124023771041,0.22916666666666666,0.85057471264367812
no,Oslo,Jessheim,2025-07-04,22.0,18,17,4638.333333333333,0,3.4174137575988253,0.1984126984126984,0.94117647058823528
no,Oslo,Jessheim,2025-07-04,23.0,3,3,1686.6666666666667,0,8.1990139421941475,0.12,1.0
no,Oslo,Jessheim,2025-07-04,24.0,9,9,2222.4444444444443,0,4.5446045617709094,0.13235294117647059,0.93650793650793651
no,Oslo,Jessheim,2025-07-04,25.0,7,7,3040.1428571428573,0,8.8217904310120971,0.086206896551724144,0.97826086956521741
no,Oslo,Jessheim,2025-07-04,27.0,14,14,5898.7857142857147,0,3.9464513558585734,0.17241379310344829,0.94871794871794868
no,Oslo,Jessheim,2025-07-04,28.0,12,12,4355.916666666667,0,7.550491072808132,0.21666666666666667,1.0
no,Oslo,Jessheim,2025-07-04,29.0,9,9,5411.1111111111113,0,7.9761273608847985,0.19444444444444445,0.927536231884058
no,Oslo,Jessheim,2025-07-04,31.0,5,5,8166.4,0,7.4445453633741154,0.13043478260869565,0.926829268292683
no,Oslo,Jessheim,2025-07-04,32.0,1,1,13803.0,0,4.7591061305814222,0.0,1.0
no,Oslo,Jessheim,2025-07-04,33.0,2,2,5317.5,0,4.1792157850459706,0.1,1.0
no,Oslo,Jessheim,2025-07-04,34.0,7,7,4591.1428571428569,0,16.854912513691733,0.40909090909090912,0.85
no,Oslo,Jessheim,2025-07-04,35.0,4,3,5919.333333333333,0,8.3618076387831213,0.13157894736842105,0.94444444444444442
no,Oslo,Jessheim,2025-07-04,36.0,5,5,7374.8,0,15.514124639046448,0.1,1.0
no,Oslo,Jessheim,2025-07-04,37.0,1,1,8149.0,0,7.3904039706872577,0.0,1.0
no,Oslo,Jessheim,2025-07-04,43.0,3,3,9193.0,0,10.05603375937004,0.10714285714285714,0.88461538461538458
no,Oslo,Jessheim,2025-07-05,,1,1,4140.0,,0.0,0.0,0.2
no,Oslo,Jessheim,2025-07-05,12.0,1,1,1156.0,0,8.1920446184914528,0.12903225806451613,0.92
no,Oslo,Jessheim,2025-07-05,18.0,14,14,2232.2857142857142,0,7.6229416396698708,0.10666666666666667,0.97142857142857142
no,Oslo,Jessheim,2025-07-05,19.0,10,10,3180.8,0,7.0065082669447776,0.23255813953488372,0.925
no,Oslo,Jessheim,2025-07-05,20.0,3,3,2453.6666666666665,0,7.49320366226516,0.16129032258064516,0.9642857142857143
no,Oslo,Jessheim,2025-07-05,21.0,3,2,1527.0,0,7.8091772296432032,0.23529411764705882,0.93333333333333335
no,Oslo,Jessheim,2025-07-05,22.0,7,7,6183.1428571428569,0,6.0407087706848639,0.18518518518518517,0.96078431372549022
no,Oslo,Jessheim,2025-07-05,23.0,5,5,2947.8,0,10.510715171261895,0.19148936170212766,0.93333333333333335
no,Oslo,Jessheim,2025-07-05,24.0,12,12,3796.5833333333335,0,4.4380400245106877,0.20618556701030927,0.95294117647058818
no,Oslo,Jessheim,2025-07-05,25.0,8,7,4557.0,0,4.50466315600325,0.10144927536231885,0.83076923076923082
no,Oslo,Jessheim,2025-07-05,26.0,18,17,5402.666666666667,0,8.00640290509318,0.25,0.95238095238095233
no,Oslo,Jessheim,2025-07-05,27.0,12,12,4725.666666666667,0,10.1682574778984,0.1875,0.8833333333333333
no,Oslo,Jessheim,2025-07-05,28.0,6,6,5118.166666666667,0,8.7239350789655319,0.13793103448275862,0.89795918367346939
no,Oslo,Jessheim,2025-07-05,29.0,23,23,3911.1304347826085,0,11.776511319759841,0.22784810126582278,0.91176470588235292
no,Oslo,Jessheim,2025-07-05,30.0,5,5,8530.4,0,10.434315140984751,0.09375,0.93548387096774188
no,Oslo,Jessheim,2025-07-05,31.0,14,14,4804.7142857142853,0,13.428204706952526,0.16393442622950818,0.93220338983050843
no,Oslo,Jessheim,2025-07-05,32.0,6,6,7151.833333333333,0.08997155,11.244577957603273,0.21428571428571427,0.88888888888888884
no,Oslo,Jessheim,2025-07-05,34.0,16,16,7709.5,0,10.905558057028729,0.19672131147540983,0.97916666666666663
no,Oslo,Jessheim,2025-07-05,36.0,7,7,6565.0,0,15.426587681298095,0.2413793103448276,0.88
no,Oslo,Jessheim,2025-07-05,37.0,5,5,4953.6,0,14.009045582690204,0.083333333333333329,0.79411764705882348
no,Oslo,Jessheim,2025-07-05,39.0,2,2,10645.0,0,14.764697184567543,0.33333333333333331,1.0
no,Oslo,Jessheim,2025-07-05,40.0,1,1,10286.0,0,11.185086587823045,0.0,0.875
no,Oslo,Jessheim,2025-07-06,,3,3,8625.6666666666661,0,0.0,0.058823529411764705,0.0
no,Oslo,Jessheim,2025-07-06,18.0,6,6,1739.8333333333333,0,7.67097338615237,0.21052631578947367,0.91176470588235292
no,Oslo,Jessheim,2025-07-06,19.0,7,7,3264.7142857142858,0,1.70258842363379,0.2391304347826087,0.91111111111111109
no,Oslo,Jessheim,2025-07-06,20.0,18,18,2721.6111111111113,0,9.1949601494989164,0.29292929292929293,0.90109890109890112
no,Oslo,Jessheim,2025-07-06,21.0,20,19,1704.3684210526317,0,10.598215395956384,0.21951219512195122,0.83783783783783783
no,Oslo,Jessheim,2025-07-06,22.0,9,9,2009.1111111111111,0,10.590325255712573,0.22413793103448276,0.90566037735849059
no,Oslo,Jessheim,2025-07-06,23.0,10,10,3648.4,0,10.34721561915585,0.17391304347826086,0.90476190476190477
no,Oslo,Jessheim,2025-07-06,24.0,22,22,3581.9545454545455,0,9.23566661515705,0.15789473684210525,0.83177570093457942
no,Oslo,Jessheim,2025-07-06,25.0,10,10,4650.9,0,8.3428966797009778,0.18181818181818182,0.83333333333333337
no,Oslo,Jessheim,2025-07-06,26.0,39,38,4203.394736842105,0,8.4672354787894744,0.19883040935672514,0.92156862745098034
no,Oslo,Jessheim,2025-07-06,27.0,7,7,4270.4285714285716,0,10.553202922583594,0.19607843137254902,0.59090909090909094
no,Oslo,Jessheim,2025-07-06,28.0,16,14,6738.5714285714284,0,8.9170755793471521,0.17910447761194029,0.8666666666666667
no,Oslo,Jessheim,2025-07-06,29.0,21,21,4753.333333333333,0,10.503641397276851,0.16875,0.76978417266187049
no,Oslo,Jessheim,2025-07-06,30.0,5,5,5329.2,0,13.708624787194681,0.125,0.86206896551724133
no,Oslo,Jessheim,2025-07-06,31.0,17,17,3905.8823529411766,0,13.502455333901423,0.15596330275229359,0.898989898989899
no,Oslo,Jessheim,2025-07-06,32.0,8,8,6619.5,0,13.854817500837735,0.22222222222222221,0.91304347826086951
no,Oslo,Jessheim,2025-07-06,33.0,5,5,2624.2,0.098558629,16.299515604535188,0.17857142857142858,0.038461538461538464
no,Oslo,Jessheim,2025-07-06,34.0,1,1,626.0,0,13.290401385199795,0.0,0.0
no,Oslo,Jessheim,2025-07-06,35.0,1,1,6022.0,0,16.596801862020918,0.1,0.0
no,Oslo,Jessheim,2025-07-06,39.0,7,5,6862.0,0,18.525077276554843,0.14893617021276595,0.57777777777777772
no,Oslo,Jessheim,2025-07-06,40.0,4,2,11487.0,0,16.042021096530306,0.12121212121212122,0.87878787878787878
no,Oslo,Jessheim,2025-07-06,47.0,1,1,11980.0,0.671439936,19.496463030425929,0.043478260869565216,0.8
no,Oslo,Jessheim,2025-07-07,,3,3,2257.0,0,4.725,0.175,0.48148148148148145
no,Oslo,Jessheim,2025-07-07,10.0,1,1,642.0,0,2.6315773646761835,0.055555555555555552,1.0
no,Oslo,Jessheim,2025-07-07,16.0,1,1,1096.0,,6.9199963458215894,0.08,1.0
no,Oslo,Jessheim,2025-07-07,17.0,3,3,1613.3333333333333,0,6.7271410360372679,0.14583333333333334,0.8571428571428571
no,Oslo,Jessheim,2025-07-07,18.0,2,2,1021.0,0,8.470286127413015,0.0625,0.896551724137931
no,Oslo,Jessheim,2025-07-07,20.0,5,5,2852.6,0,5.3932987767409371,0.25,0.95454545454545459
no,Oslo,Jessheim,2025-07-07,22.0,1,1,1603.0,,3.4365587770469226,0.083333333333333329,1.0
no,Oslo,Jessheim,2025-07-07,23.0,17,17,3522.5294117647059,0,9.1255985152098145,0.13513513513513514,0.88235294117647056
no,Oslo,Jessheim,2025-07-07,24.0,5,5,2672.2,0,8.9693177811121014,0.16666666666666666,0.91304347826086951
no,Oslo,Jessheim,2025-07-07,25.0,27,27,3041.962962962963,0,10.299631017508265,0.16030534351145037,0.92561983471074383
no,Oslo,Jessheim,2025-07-07,26.0,22,21,3569.9523809523807,0,10.60766814102738,0.18840579710144928,0.90909090909090906
no,Oslo,Jessheim,2025-07-07,27.0,6,5,5526.4,0,8.84168966276563,0.14705882352941177,0.88461538461538458
no,Oslo,Jessheim,2025-07-07,28.0,2,2,2329.0,0.612590799,11.769608823385639,0.125,1.0
no,Oslo,Jessheim,2025-07-07,29.0,8,8,3366.5,0.076319759,16.360587794095625,0.16,0.95652173913043481
no,Oslo,Jessheim,2025-07-07,30.0,23,22,4056.1739130434785,0.021351864,11.756238474391433,0.17266187050359713,0.9296875
no,Oslo,Jessheim,2025-07-07,31.0,2,2,3743.0,0,8.9946799087379041,0.0,1.0
no,Oslo,Jessheim,2025-07-07,33.0,6,6,6670.0,0,11.100851873014689,0.26470588235294118,0.9
no,Oslo,Jessheim,2025-07-07,36.0,9,8,4840.375,0,17.079863124207609,0.24324324324324326,0.94117647058823528
no,Oslo,Jessheim,2025-07-07,38.0,5,5,5048.0,0.173347037,19.272782590941823,0.18518518518518517,0.79166666666666663
no,Oslo,Jessheim,2025-07-07,39.0,1,1,2106.0,0,13.021370208236199,0.1875,0.93333333333333335
no,Oslo,Jessheim,2025-07-07,40.0,2,2,7058.5,0,9.4033549285376772,0.22580645161290322,0.90322580645161288
no,Oslo,Jessheim,2025-07-07,42.0,4,3,5077.0,0,15.554958607372443,0.045454545454545456,0.89473684210526316
no,Oslo,Jessheim,2025-07-08,,3,2,1237.5,0,2.7365048744497238,0.058823529411764705,0.5625
no,Oslo,Jessheim,2025-07-08,15.0,3,3,835.66666666666663,0,4.2282758101240381,0.14814814814814814,0.57692307692307687
no,Oslo,Jessheim,2025-07-08,16.0,1,1,1482.0,0,9.2434996852282119,0.1,0.875
no,Oslo,Jessheim,2025-07-08,19.0,3,3,3561.3333333333335,0,6.3410596733244962,0.11538461538461539,0.95238095238095233
no,Oslo,Jessheim,2025-07-08,20.0,1,1,1930.0,0,7.4424825066977,0.071428571428571425,0.875
no,Oslo,Jessheim,2025-07-08,21.0,6,6,2631.3333333333335,0,8.09298717803072,0.10344827586206896,0.96
no,Oslo,Jessheim,2025-07-08,22.0,2,2,2259.0,0,-0.11318062544490916,0.095238095238095233,0.8666666666666667
no,Oslo,Jessheim,2025-07-08,23.0,9,9,2380.5555555555557,0,7.0606965162312125,0.10309278350515463,0.94252873563218387
no,Oslo,Jessheim,2025-07-08,24.0,16,16,4078.25,0,9.1681179014386949,0.16853932584269662,0.76829268292682928
no,Oslo,Jessheim,2025-07-08,25.0,1,1,5932.0,,7.5000175522779484,0.043478260869565216,1.0
no,Oslo,Jessheim,2025-07-08,26.0,9,9,4716.5555555555557,0,7.845616180102823,0.14754098360655737,0.91836734693877553
no,Oslo,Jessheim,2025-07-08,27.0,12,12,4160.833333333333,0,12.788134222840046,0.20634920634920634,0.98181818181818181
no,Oslo,Jessheim,2025-07-08,28.0,9,9,3638.4444444444443,0,11.77217902062414,0.090909090909090912,0.92307692307692313
no,Oslo,Jessheim,2025-07-08,29.0,13,13,4295.0,0.253713368,13.107000947934752,0.2413793103448276,0.93617021276595747
no,Oslo,Jessheim,2025-07-08,30.0,9,9,4365.1111111111113,0,9.2009947542219042,0.21276595744680851,0.97222222222222221
no,Oslo,Jessheim,2025-07-08,32.0,2,2,6396.5,0,10.854022586801474,0.055555555555555552,0.8666666666666667
no,Oslo,Jessheim,2025-07-08,33.0,18,18,5005.666666666667,0.108732104,14.082279909241521,0.20588235294117646,0.92982456140350878
no,Oslo,Jessheim,2025-07-08,34.0,12,12,5501.5,0.314262561,19.233973066029378,0.22448979591836735,0.86956521739130432
no,Oslo,Jessheim,2025-07-08,36.0,6,6,3310.1666666666665,0.319050758,19.921049993861821,0.043478260869565216,0.8571428571428571
no,Oslo,Jessheim,2025-07-08,41.0,7,7,4411.2857142857147,0,18.382321039091,0.16,1.0
no,Oslo,Jessheim,2025-07-08,45.0,2,1,9581.0,0,14.015637959151938,0.08,0.90909090909090906
no,Oslo,Jessheim,2025-07-08,47.0,2,2,3791.0,1.685333333,24.016247443950867,0.14285714285714285,0.88235294117647056
no,Oslo,Jessheim,2025-07-09,,1,1,5588.0,0,0.0,0.14285714285714285,
no,Oslo,Jessheim,2025-07-09,14.0,1,1,586.0,,8.36511697037603,0.1,1.0
no,Oslo,Jessheim,2025-07-09,16.0,7,7,1205.5714285714287,0,5.201478532464888,0.2,0.94444444444444442
no,Oslo,Jessheim,2025-07-09,17.0,5,5,1607.8,0,5.1192601291734521,0.0967741935483871,0.96153846153846156
no,Oslo,Jessheim,2025-07-09,18.0,10,10,1200.2,0,5.2477438368988922,0.12280701754385964,0.94230769230769229
no,Oslo,Jessheim,2025-07-09,19.0,7,7,3749.8571428571427,0,7.8697994184005626,0.2413793103448276,1.0
no,Oslo,Jessheim,2025-07-09,20.0,7,7,3893.4285714285716,0,5.2959571152849989,0.17567567567567569,0.9838709677419355
no,Oslo,Jessheim,2025-07-09,21.0,10,10,2251.9,0,6.4699202937878457,0.15789473684210525,0.96
no,Oslo,Jessheim,2025-07-09,22.0,5,4,1846.5,0,6.3883867922283875,0.18518518518518517,0.95238095238095233
no,Oslo,Jessheim,2025-07-09,23.0,4,4,3665.25,0,6.53133244035315,0.16363636363636364,0.86956521739130432
no,Oslo,Jessheim,2025-07-09,24.0,13,13,3731.2307692307691,0,10.537312552774459,0.16438356164383561,0.93333333333333335
no,Oslo,Jessheim,2025-07-09,25.0,11,10,2100.7,0,6.561418637734997,0.12820512820512819,0.9285714285714286
no,Oslo,Jessheim,2025-07-09,26.0,11,10,3905.181818181818,0,8.4465508224443777,0.26229508196721313,0.94444444444444442
no,Oslo,Jessheim,2025-07-09,27.0,13,13,5253.6153846153848,0,8.97455361165762,0.16666666666666666,0.9285714285714286
no,Oslo,Jessheim,2025-07-09,28.0,3,3,4303.666666666667,0,14.494051959183432,0.10526315789473684,0.82352941176470584
no,Oslo,Jessheim,2025-07-09,29.0,11,11,4255.272727272727,0,11.753560728996662,0.18181818181818182,0.96551724137931039
no,Oslo,Jessheim,2025-07-09,30.0,2,2,9424.0,0,4.0210785289363553,0.19354838709677419,0.95833333333333337
no,Oslo,Jessheim,2025-07-09,31.0,2,2,7976.5,0,11.457314097954789,0.27272727272727271,0.81818181818181823
no,Oslo,Jessheim,2025-07-09,32.0,14,14,4312.7142857142853,0,14.456788874904653,0.17142857142857143,0.91803278688524592
no,Oslo,Jessheim,2025-07-09,34.0,2,2,6213.0,0,13.114591844210929,0.125,0.94444444444444442
no,Oslo,Jessheim,2025-07-09,35.0,2,2,4684.5,0,14.936942249732766,0.18181818181818182,1.0
no,Oslo,Jessheim,2025-07-09,36.0,10,10,4219.8,0.127063532,17.492536720134677,0.10256410256410256,0.88235294117647056
no,Oslo,Jessheim,2025-07-10,14.0,2,2,2421.0,0,4.4332188900959384,0.15384615384615385,0.88
no,Oslo,Jessheim,2025-07-10,15.0,1,1,1671.0,0,0.0,0.15384615384615385,1.0
no,Oslo,Jessheim,2025-07-10,16.0,1,1,1986.0,0,1.6816487943379865,0.2,1.0
no,Oslo,Jessheim,2025-07-10,17.0,3,3,905.33333333333337,,5.35655108823056,0.12903225806451613,1.0
no,Oslo,Jessheim,2025-07-10,19.0,1,1,3328.0,0,8.1964697564778959,0.125,1.0
no,Oslo,Jessheim,2025-07-10,20.0,5,5,3708.8,0,6.8220643087294555,0.19230769230769232,0.96
no,Oslo,Jessheim,2025-07-10,21.0,6,5,1838.8,0,10.554980277899059,0.1388888888888889,0.94117647058823528
no,Oslo,Jessheim,2025-07-10,22.0,2,2,823.0,0,10.053267405842748,0.13793103448275862,1.0
no,Oslo,Jessheim,2025-07-10,23.0,10,10,3854.4,0,9.2465870471300988,0.13953488372093023,0.94117647058823528
no,Oslo,Jessheim,2025-07-10,24.0,21,21,3556.7142857142858,0,8.0692080656348768,0.21818181818181817,0.95959595959595956
no,Oslo,Jessheim,2025-07-10,25.0,8,8,2351.5,0,10.882854299017108,0.15384615384615385,0.97222222222222221
no,Oslo,Jessheim,2025-07-10,27.0,3,3,9488.6666666666661,0,-0.46442614822652234,0.18181818181818182,0.8571428571428571
no,Oslo,Jessheim,2025-07-10,28.0,7,7,3292.1428571428573,0,8.40044287127401,0.15555555555555556,0.94594594594594594
no,Oslo,Jessheim,2025-07-10,29.0,11,11,3877.6363636363635,0,12.260155732358102,0.23255813953488372,0.92307692307692313
no,Oslo,Jessheim,2025-07-10,30.0,17,16,3323.5,0,11.802362981827,0.18548387096774194,0.90517241379310343
no,Oslo,Jessheim,2025-07-10,31.0,35,35,3636.9142857142856,0.108550377,13.583045605085484,0.20183486238532111,0.97115384615384615
no,Oslo,Jessheim,2025-07-10,32.0,6,6,3979.6666666666665,0,15.761489355179574,0.1875,0.8214285714285714
no,Oslo,Jessheim,2025-07-10,33.0,5,5,4929.6,0,15.568977731514366,0.2857142857142857,1.0
no,Oslo,Jessheim,2025-07-10,34.0,2,2,6669.5,0,12.39956740833424,0.11428571428571428,0.9
no,Oslo,Jessheim,2025-07-10,36.0,8,8,3224.375,0,15.708644452340875,0.16666666666666666,0.96
no,Oslo,Jessheim,2025-07-10,40.0,4,4,5128.75,0,15.229020057255692,0.095238095238095233,1.0
no,Oslo,Jessheim,2025-07-11,,1,0,,,8.554614421399906,0.11764705882352941,1.0
no,Oslo,Jessheim,2025-07-11,14.0,1,1,454.0,,7.8290611868431865,0.14285714285714285,1.0
no,Oslo,Jessheim,2025-07-11,17.0,1,1,2405.0,0,5.40155216707758,0.0,1.0
no,Oslo,Jessheim,2025-07-11,19.0,1,1,2290.0,0,7.8117822456187227,0.2,1.0
no,Oslo,Jessheim,2025-07-11,20.0,5,5,1109.8,0,9.3769308175150137,0.071428571428571425,0.94444444444444442
no,Oslo,Jessheim,2025-07-11,21.0,5,5,2444.2,0,8.6569368611099122,0.19047619047619047,1.0
no,Oslo,Jessheim,2025-07-11,22.0,2,2,2360.5,0,2.7376118089785235,0.11904761904761904,0.97368421052631582
no,Oslo,Jessheim,2025-07-11,23.0,5,5,2150.2,0,10.070604828691788,0.15384615384615385,0.95833333333333337
no,Oslo,Jessheim,2025-07-11,24.0,11,11,1654.7272727272727,0,9.363431005242882,0.14606741573033707,0.95180722891566261
no,Oslo,Jessheim,2025-07-11,25.0,20,20,3185.65,0,7.3913066683466555,0.13934426229508196,0.95049504950495045
no,Oslo,Jessheim,2025-07-11,26.0,13,13,4362.3076923076924,0,8.133868910783729,0.3,0.94339622641509435
no,Oslo,Jessheim,2025-07-11,27.0,35,35,4522.8,0,8.9440731306911463,0.15165876777251186,0.9623655913978495
no,Oslo,Jessheim,2025-07-11,28.0,6,6,7622.5,0,6.6832400643188636,0.18571428571428572,0.95081967213114749
no,Oslo,Jessheim,2025-07-11,29.0,17,16,4236.5625,0,11.527162858208028,0.20652173913043478,0.92592592592592593
no,Oslo,Jessheim,2025-07-11,30.0,12,12,4406.916666666667,0,11.064410221427297,0.23076923076923078,0.875
no,Oslo,Jessheim,2025-07-11,34.0,4,4,6944.75,0,9.0352747378670859,0.22222222222222221,1.0
no,Oslo,Jessheim,2025-07-11,37.0,6,6,1674.3333333333333,0,15.677002962167387,0.17241379310344829,0.9285714285714286
no,Oslo,Jessheim,2025-07-11,38.0,3,3,5448.666666666667,0,5.88585860273652,0.15625,1.0
no,Oslo,Jessheim,2025-07-11,39.0,1,1,11206.0,0,8.8551309891648415,0.11764705882352941,0.92307692307692313
no,Oslo,Jessheim,2025-07-11,46.0,5,4,6984.25,0.131948052,18.804025054360775,0.14285714285714285,0.77777777777777779
no,Oslo,Jessheim,2025-07-11,50.0,2,2,8281.5,0.484821821,21.203984340890056,0.047619047619047616,1.0
no,Oslo,Jessheim,2025-07-12,17.0,2,2,2651.0,0,5.4656256011783455,0.2,1.0
no,Oslo,Jessheim,2025-07-12,18.0,6,5,2863.4,0,10.02780048673357,0.10714285714285714,0.92307692307692313
no,Oslo,Jessheim,2025-07-12,19.0,9,9,2112.2222222222222,0,4.8063939560342686,0.20987654320987653,0.87142857142857144
no,Oslo,Jessheim,2025-07-12,20.0,4,4,2915.0,0,6.8408998882273488,0.11764705882352941,0.91666666666666663
no,Oslo,Jessheim,2025-07-12,21.0,2,2,3864.0,0,3.8470870278210003,0.16666666666666666,0.95
no,Oslo,Jessheim,2025-07-12,22.0,2,2,5001.5,0,4.2407082822726929,0.17857142857142858,0.95454545454545459
no,Oslo,Jessheim,2025-07-12,23.0,1,1,3419.0,,5.3463579506240633,0.052631578947368418,0.82352941176470584
no,Oslo,Jessheim,2025-07-12,24.0,16,16,2958.875,0,8.5864161980415581,0.17582417582417584,0.927710843373494
no,Oslo,Jessheim,2025-07-12,25.0,6,6,4058.8333333333335,0,12.761714229699425,0.23076923076923078,0.96
no,Oslo,Jessheim,2025-07-12,26.0,22,22,4281.545454545455,0,7.6680514033106864,0.25892857142857145,0.94117647058823528
no,Oslo,Jessheim,2025-07-12,27.0,10,10,3755.4,0,12.060314788950905,0.31707317073170732,0.94594594594594594
no,Oslo,Jessheim,2025-07-12,28.0,19,19,3278.8947368421054,0,11.132313094302372,0.13592233009708737,0.978494623655914
no,Oslo,Jessheim,2025-07-12,29.0,1,1,10364.0,0,7.2860070524227556,0.13636363636363635,0.93333333333333335
no,Oslo,Jessheim,2025-07-12,30.0,4,4,5831.0,0,7.6396961209755414,0.03125,0.96153846153846156
no,Oslo,Jessheim,2025-07-12,31.0,19,19,5065.0526315789475,0,12.078183479690834,0.18888888888888888,0.93827160493827155
no,Oslo,Jessheim,2025-07-12,32.0,6,6,3696.8333333333335,0,13.998313648612582,0.26923076923076922,0.91304347826086951
no,Oslo,Jessheim,2025-07-12,34.0,7,7,6178.4285714285716,0,12.276130971961047,0.0,0.95238095238095233
no,Oslo,Jessheim,2025-07-12,35.0,4,3,10266.666666666666,0,7.09919311849136,0.16129032258064516,0.9285714285714286
